Provider,BeneID_get_mode_count,AttendingPhysician_get_mode_count,OperatingPhysician_nunique,OperatingPhysician_get_mode_count,OtherPhysician_get_mode_count,ClmAdmitDiagnosisCode_nunique,DiagnosisGroupCode_nunique,State_nunique,County_Name_nunique,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_p99_5,DeductibleAmtPaid_std,DeductibleAmtPaid_p99_5,IPAnnualReimbursementAmt_mean,IPAnnualReimbursementAmt_std,IPAnnualReimbursementAmt_p99_5,IPAnnualDeductibleAmt_mean,IPAnnualDeductibleAmt_std,IPAnnualDeductibleAmt_p99_5,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_p99_5,OPAnnualDeductibleAmt_mean,Age_std,Age_min,Age_max,IsMale_any,IsMale_std,IsWhiteRace_any,IsBlackRace_any,IsHispanicRace_any,IsOtherRace_any,RenalDiseaseIndicator_mean,RenalDiseaseIndicator_any,RenalDiseaseIndicator_all,IsInpatient_std,IsInpatient_any,IsPostDischargeBilling_any,IsDead_any,ClaimDurationDays_min,ClaimDurationDays_max,ClaimDurationDays_mean,ClaimDurationDays_std,ClmDiagnosisCount_mean,ClmDiagnosisCount_std,ClmDiagnosisCount_max,NoOfMonths_PartACov_std,NoOfMonths_PartBCov_std,Diseases Of The Circulatory System_max,Diseases Of The Circulatory System_std,Diseases Of The Digestive System_max,Diseases Of The Digestive System_std,Diseases Of The Genitourinary System_max,Diseases Of The Genitourinary System_std,Diseases Of The Nervous System_max,Diseases Of The Nervous System_std,Diseases Of The Respiratory System_max,Diseases Of The Respiratory System_std,"Injury, Poisoning & External Causes_max","Injury, Poisoning & External Causes_std",Mental Disorders_max,Mental Disorders_std,Musculoskeletal & Connective Tissue_max,Musculoskeletal & Connective Tissue_std,Neoplasms_max,Neoplasms_std,Supplementary Factors (V-Codes)_max,Supplementary Factors (V-Codes)_std,"Symptoms, Signs, And Ill-Defined_max","Symptoms, Signs, And Ill-Defined_std","Systemic, Metabolic & Blood Disorders_max","Systemic, Metabolic & Blood Disorders_std",Congenital Anomalies_std,Diseases Of The Skin_std,Infectious And Parasitic Diseases_std,"Pregnancy, Childbirth & Perinatal_std",Procedures & Surgeries_std,IschemicHeart_Rate,Diabetes_Rate,HeartFailure_Rate,Depression_Rate,Alzheimer_Rate,KidneyDisease_Rate,Osteoporosis_Rate,RheumArthritis_Rate,ObstrPulmonary_Rate,Cancer_Rate,Stroke_Rate,AttPhys_per_Bene,OpPhys_per_Bene,OtherPhys_per_Bene,State_Concentration,Diag_Concentration,GroupCode_Concentration,County_Concentration,Circulatory_Rate,IllDefined_Rate,MetabolicBlood_Rate,Musculoskeletal_Rate,Supplementary_Rate,PotentialFraud
PRV51863,3,5,18,2,2,14,20,4,22,3927.3972602739727,33480.00000000001,471.6319960795995,1068.0,13396.849315068494,21455.0772207052,71735.2,874.082191780822,1149.1720903114056,4198.56,2602.6027397260273,20261.200000000004,721.2328767123288,12.55067884245167,38.001368925393564,98.58726899383984,1,0.5030349292349799,1,1,1,0,0.2054794520547945,1,0,0.44182064172246965,1,0,0,0,35,3.8904109589041096,7.2102582089602185,4.260273972602739,3.1842816966933842,10,1.4044937663535666,0.0,4,1.0512006616484926,2,0.6015580987059532,5,0.8898634307682102,2,0.533504538730713,4,0.7430551110256284,4,0.7204345044417702,5,0.6305876556644665,4,0.9141205819563218,2,0.3228959523478391,3,0.7092560468761907,2,0.6374893678046143,3,0.8202164023765617,0.0,0.39977162430339336,0.2765574411670027,0.0,0.0,0.8630136868080317,0.7397260172640272,0.671232867517358,0.4794520482266843,0.4520547883280166,0.4931506781760181,0.39726026853068125,0.28767122893601055,0.3698630086320136,0.16438355939200605,0.20547944924000755,0.9999999863013701,0.2602739690373429,0.2602739690373429,0.7945205370613625,0.6027397177706888,0.7397260172640272,0.17808218934133987,0.753424647213361,0.38356163858134745,0.6575342375680242,0.5342465680240196,0.5205479380746858,0
PRV55516,6,17,22,5,8,14,22,4,17,1613.4810126582279,23645.00000000001,369.91852577823164,1068.0,9815.189873417721,17814.65634069226,87313.20000000008,789.5696202531645,1126.8201658671853,4457.760000000003,2408.1012658227846,14776.850000000022,652.4683544303797,14.00412765022726,28.503764544832308,100.99931553730322,1,0.48686694891452204,1,1,0,1,0.1962025316455696,1,0,0.34729811402430283,1,0,0,0,20,1.8417721518987342,4.706036443237495,3.0949367088607596,2.653655031803465,9,0.0,0.6728994567902706,5,1.0257508463749814,3,0.5660444799674498,2,0.49637888949371706,3,0.48971523464735595,4,0.646781424749094,3,0.41600837568085114,2,0.42497231367104676,4,0.6277724126209208,2,0.3066097092841318,4,0.7549188320325232,3,0.6445024243475909,3,0.7105759389115918,0.0,0.23526477044977803,0.30660970928413195,0.0,0.0,0.7784810077311328,0.7151898688912034,0.5886075912113443,0.4430379718795065,0.4177215163435347,0.43037974411152063,0.2405063275917321,0.27215189701169684,0.2974683525476687,0.22151898593975325,0.1518987332158308,0.9999999936708861,0.22151898593975325,0.32278480808364046,0.9556961964829355,0.7278480966591893,0.8607594882230413,0.5632911356753726,0.5443037940233937,0.379746833039577,0.46202531353148535,0.253164555359718,0.5126582246034289,0
PRV55198,3,7,7,3,4,8,3,1,12,327.6470588235294,6157.500000000035,181.8904411244086,1068.0,4365.588235294118,10849.233604179997,50490.0,314.11764705882354,555.3729828968048,2136.0,1928.235294117647,12260.0,566.3235294117648,11.849299197145468,35.671457905544145,97.50308008213553,1,0.48143770640121647,1,1,0,1,0.29411764705882354,1,0,0.17021393345759916,1,0,0,0,20,2.764705882352941,6.2584096188232845,2.9558823529411766,2.3014195718412758,9,0.0,0.7276068751089988,4,1.0554220556440665,2,0.3916938296547956,1,0.35679777634476006,2,0.36770412199825,1,0.28574563981980833,5,0.8258073975025737,2,0.3146273071518411,2,0.6442492278638452,1,0.2068833061667868,4,0.9000780377834401,2,0.5019715301015434,3,0.7616522403343415,0.0,0.29332641596653924,0.17021393345759914,0.0,0.0,0.7352941068339102,0.7352941068339102,0.57352940333045,0.4117646998269897,0.47058822837370257,0.42647058196366794,0.39705881769031154,0.5441176390570935,0.24999999632352948,0.14705882136678206,0.044117646410034614,0.9999999852941179,0.14705882136678206,0.3529411712802769,0.9999999852941179,0.7499999889705884,0.9705882210207615,0.45588234623702434,0.57352940333045,0.3235294070069205,0.45588234623702434,0.3676470534169551,0.6029411676038063,0
PRV52611,1,2,8,2,1,5,10,1,9,5172.5,28575.000000000015,547.1871709022425,1068.0,10159.375,14623.410668627663,42987.75,934.5,861.049127518285,3123.9000000000005,1001.25,2640.5000000000005,311.875,12.694120600779382,48.837782340862425,94.58726899383984,1,0.47871355387816905,1,1,0,1,0.1875,1,0,0.5123475382979799,1,0,0,0,11,3.0625,3.641771546926029,6.0625,3.2345787979271736,10,0.0,0.0,3,1.0935416468216166,2,0.6291528696058959,5,1.3102162671355697,1,0.3415650255319866,3,0.8920949127381758,3,1.0645812948447542,1,0.4031128874149275,4,1.0246950765959597,1,0.3415650255319866,2,0.6291528696058958,3,1.0645812948447542,2,0.7932002689527196,0.0,0.3415650255319866,0.24999999999999997,0.0,0.0,0.8124999492187531,0.6874999570312527,0.5624999648437522,0.37499997656250145,0.3124999804687512,0.37499997656250145,0.24999998437500096,0.18749998828125072,0.37499997656250145,0.12499999218750048,0.18749998828125072,0.9999999375000038,0.5624999648437522,0.18749998828125072,0.9999999375000038,0.37499997656250145,0.4374999726562517,0.3124999804687512,1.4374999101562556,0.7499999531250029,0.6874999570312527,0.37499997656250145,0.5624999648437522,0
PRV55554,3,39,3,6,19,10,1,2,17,207.43589743589743,2606.999999999991,0.0,0.0,5186.794871794872,16142.804878149254,82930.0,397.0769230769231,862.4925938960139,4272.0,2038.5897435897436,21939.499999999964,604.4871794871794,13.821979239857608,36.67077344284736,100.0848733744011,1,0.5032362797401966,1,1,0,1,0.28205128205128205,1,0,0.0,0,0,1,0,20,1.1025641025641026,3.936475262952568,2.08974358974359,1.6607453923089046,10,0.0,0.0,6,0.8271331115057504,2,0.39413786337353507,2,0.3128931093873719,3,0.4659573125472087,1,0.2465209134587992,0,0.0,1,0.24652091345879923,3,0.6704852344015114,3,0.5600770604892809,3,0.747623607800783,2,0.5879237583686729,2,0.5879237583686728,0.0,0.22645540682891918,0.11322770341445959,0.0,0.0,0.7692307593688364,0.7051281960881001,0.5512820442143328,0.4102564049967128,0.37179486702827097,0.4102564049967128,0.3974358923405655,0.37179486702827097,0.3076923037475346,0.1538461518737673,0.17948717718606183,0.9999999871794873,0.14102563921762,0.4358974303090073,0.935897423898751,0.7051281960881001,0.9999999871794873,0.4102564049967128,0.3974358923405655,0.3076923037475346,0.3076923037475346,0.3076923037475346,0.42307691765286004,0
PRV53965,9,19,8,4,12,8,1,1,4,291.54545454545456,3300.0,10.767464042270339,72.74999999999991,7399.545454545455,10346.339456951204,35300.0,1102.1454545454546,1409.1763931776745,5068.0,1911.909090909091,7015.699999999995,435.8181818181818,17.44406803932661,38.83915126625599,99.75359342915812,1,0.5002084636321552,1,1,0,0,0.2545454545454545,1,0,0.0,0,0,0,0,20,1.3909090909090909,4.748916737019713,2.7454545454545456,2.1733851482197273,9,0.0,0.0,3,0.7076962825654548,1,0.26087681753707737,2,0.3514535526444265,3,0.4306830697726856,1,0.2753419286052163,5,0.5957872680109374,1,0.31318003572862446,3,0.7553534265489009,2,0.3189850459655197,3,0.7618948329310545,4,0.8430157548759935,3,0.6663607860969208,0.09534625892455922,0.1880499995620298,0.18804999956202978,0.0,0.0,0.8090909017355373,0.6545454485950414,0.7272727206611571,0.6545454485950414,0.1999999981818182,0.34545454231404965,0.38181817834710746,0.34545454231404965,0.4818181774380166,0.13636363512396696,0.18181818016528928,0.9909090819008266,0.17272727115702483,0.41818181438016533,0.999999990909091,0.8181818107438017,0.999999990909091,0.9181818098347109,0.40909090537190085,0.4818181774380166,0.3999999963636364,0.39090908735537194,0.4545454504132232,0
PRV55354,5,96,4,13,36,12,1,1,4,247.13483146067415,2123.000000000002,13.129592992551851,81.15000000000009,4978.146067415731,11217.379395309663,65230.000000000015,433.685393258427,696.5488711080758,2136.0,2194.7191011235955,12883.500000000116,545.3370786516854,12.791400116052673,36.75290896646133,100.0848733744011,1,0.4872525993130853,1,1,0,1,0.1853932584269663,1,0,0.0,0,0,1,0,20,1.4382022471910112,4.796314630834909,2.4719101123595504,2.0005077753176073,9,1.2683991533078136,0.0,4,0.6924793924788002,2,0.3089884754994815,2,0.35399076946134544,3,0.37561181813533945,4,0.4017039818061564,2,0.3089884754994815,2,0.37221638738801227,7,1.001554051777223,1,0.2309181165214248,4,0.8371492648504728,3,0.5622546228379854,3,0.6998879942312128,0.07495316889958613,0.16569576916675122,0.20989306948004674,0.0,0.0,0.7921348270104785,0.7247190970521399,0.6629213445903296,0.4831460647014266,0.4269662897361444,0.4494381997222573,0.32584269479863653,0.39325842475697514,0.2640449423368262,0.1348314599166772,0.11235954993056432,0.9999999943820225,0.17977527988890293,0.39887640225350335,0.9999999943820225,0.7584269620313092,0.9999999943820225,0.47752808720489837,0.4044943797500316,0.2808988748264108,0.3539325822812776,0.4269662897361444,0.5505617946597652,0
PRV53179,2,20,1,8,3,6,3,1,3,721.0714285714286,7729.999999999997,279.5225237254437,1068.0,1689.2857142857142,4261.745363694733,13000.0,264.57142857142856,738.3237987130252,3000.9999999999986,1579.642857142857,7480.399999999999,488.2142857142857,13.027716208781682,31.085557837097877,98.67214236824093,1,0.49734746139343805,1,1,0,1,0.10714285714285714,1,0,0.262265264156481,1,0,0,0,20,1.3571428571428572,3.9554396273363404,3.2142857142857144,2.9104809689979887,10,0.0,0.0,4,0.8811668550592598,1,0.35634832254989923,1,0.3900210277874798,1,0.3900210277874798,1,0.262265264156481,5,0.944911182523068,1,0.262265264156481,2,0.5345224838248488,2,0.5479640045336466,3,0.8811668550592598,4,0.9993384054849732,3,0.8629652337776967,0.0,0.0,0.0,0.0,0.0,0.6785714043367356,0.5357142665816333,0.64285711989796,0.3928571288265311,0.21428570663265334,0.21428570663265334,0.21428570663265334,0.24999999107142887,0.32142855994898,0.17857142219387778,0.17857142219387778,0.9999999642857155,0.28571427551020445,0.28571427551020445,0.9999999642857155,0.64285711989796,0.9285713954081645,0.7857142576530622,0.5357142665816333,0.5357142665816333,0.6785714043367356,0.28571427551020445,0.5357142665816333,0
PRV51892,1,4,1,1,2,3,1,1,2,150.0,492.0,0.0,0.0,3210.0,4449.213413627177,8961.0,427.2,584.9676914155174,1068.0,944.0,1891.2,716.0,9.458489810960485,49.333333333333336,68.67077344284736,1,0.4472135954999579,1,0,0,0,0.4,1,0,0.0,0,0,0,0,0,0.0,0.0,1.6,0.5477225575051661,2,0.0,0.0,1,0.5477225575051661,0,0.0,1,0.4472135954999579,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4472135954999579,2,0.894427190999916,0,0.0,1,0.447213595499958,1,0.5477225575051661,0.0,0.0,0.4472135954999579,0.0,0.0,0.99999980000004,0.599999880000024,0.599999880000024,0.399999920000016,0.399999920000016,0.399999920000016,0.0,0.399999920000016,0.399999920000016,0.0,0.0,0.99999980000004,0.199999960000008,0.599999880000024,0.99999980000004,0.599999880000024,0.99999980000004,0.799999840000032,0.399999920000016,0.199999960000008,0.399999920000016,0.199999960000008,0.0,0
PRV56734,1,3,5,1,1,7,11,1,11,4986.363636363636,52064.99999999998,540.6845508702681,1068.0,13298.636363636364,19313.54478954245,56543.25,1165.090909090909,1470.6262646878065,4272.0,2786.818181818182,19648.799999999996,881.8181818181819,11.837849402989956,50.08624229979466,94.25325119780972,1,0.5096471914376255,1,1,0,0,0.22727272727272727,1,0,0.5096471914376255,1,0,0,0,20,4.045454545454546,5.463970932845302,4.409090909090909,3.2316749440070454,9,0.0,0.0,5,1.6903085094570334,2,0.5284134548067253,1,0.21320071635561041,1,0.39477101697586137,3,0.7025001733142089,3,0.6396021490668313,3,0.8827348295047496,4,1.0107645728086347,1,0.45584230583855173,2,0.7385489458759964,2,0.5679003631895496,4,1.2901558682973793,0.0,0.3512500866571044,0.21320071635561041,0.0,0.0,0.6363636074380178,0.6818181508264477,0.6363636074380178,0.5454545206611581,0.4090908904958686,0.49999997727272827,0.18181817355371938,0.2272727169421492,0.2272727169421492,0.13636363016528952,0.045454543388429844,0.9999999545454565,0.2272727169421492,0.3181818037190089,0.9999999545454565,0.49999997727272827,0.5454545206611581,0.27272726033057904,0.9999999545454565,0.3181818037190089,0.9545454111570267,0.5454545206611581,0.5454545206611581,0
PRV54906,1,7,5,1,3,9,9,1,6,5779.545454545455,52589.999999999985,525.8468494637094,1068.0,6710.454545454545,13283.990535432285,56160.39999999998,631.0909090909091,784.0611558442977,2136.0,2218.181818181818,18619.299999999992,634.0909090909091,11.076575859863235,40.251882272416154,98.33538672142369,1,0.511766315719159,1,1,0,1,0.13636363636363635,1,0,0.4923659639173309,1,0,1,0,20,4.045454545454546,6.175815139776501,4.681818181818182,3.0920229721989556,10,0.0,0.0,5,1.508991808147505,2,0.657951694959769,1,0.3512500866571044,1,0.21320071635561044,4,0.9534625892455924,3,0.8387271329003273,3,0.8477114595277798,2,0.6709817063202619,2,0.4675625290960757,3,0.8004327833694974,1,0.35125008665710444,4,1.1952286093343938,0.0,0.0,0.4289320272288885,0.0,0.0,0.7727272376033073,0.9090908677685968,0.6363636074380178,0.49999997727272827,0.49999997727272827,0.3181818037190089,0.36363634710743875,0.3181818037190089,0.3181818037190089,0.2272727169421492,0.09090908677685969,0.9999999545454565,0.2272727169421492,0.3181818037190089,0.9999999545454565,0.49999997727272827,0.6363636074380178,0.4090908904958686,1.0909090413223161,0.13636363016528952,0.9999999545454565,0.4545454338842984,0.5454545206611581,0
PRV53765,2,13,10,3,7,6,1,3,13,374.32835820895525,3300.0,8.145555097266556,50.10000000000005,2762.686567164179,6120.068226518481,31080.20000000002,414.44776119402985,742.6184485377049,3567.1200000000035,2530.4477611940297,26089.10000000001,643.7313432835821,14.717931373865627,27.252566735112936,96.50376454483231,1,0.49920787547858886,1,1,1,1,0.1791044776119403,1,0,0.0,0,0,0,0,20,1.1791044776119404,4.396711488506093,2.656716417910448,2.092933556735183,9,0.0,0.0,3,0.7857275016950506,1,0.23872115183006282,1,0.2876942444512339,1,0.2387211518300628,2,0.40907834545258803,6,0.7764628888878019,1,0.26477164751518606,3,0.7293051654988726,3,0.4167458088564986,4,0.9017797368557959,3,0.667457694433125,3,0.716794714718513,0.12216944435630522,0.12216944435630524,0.0,0.0,0.0,0.7611940184896415,0.6268656622855872,0.5373134248162176,0.38805969570060156,0.4925373060815328,0.35820894987747837,0.3134328311427936,0.2686567124081088,0.35820894987747837,0.1641791020271776,0.1194029832924928,0.9999999850746272,0.22388059367342397,0.43283581443528635,0.44776118734684794,0.7910447643127647,0.9999999850746272,0.22388059367342397,0.4925373060815328,0.35820894987747837,0.38805969570060156,0.34328357696591677,0.6268656622855872,0
PRV52192,3,7,6,3,3,9,7,1,7,1626.875,12000.0,423.52369777929215,1068.0,7438.75,12893.283009931705,52969.99999999997,992.75,1508.778078553165,4944.619999999999,2332.1875,11257.199999999995,598.125,11.41201528617201,38.42026009582478,99.8384668035592,1,0.5070073486774164,1,1,1,0,0.125,1,0,0.3965577694562659,1,0,0,0,20,1.53125,3.967483764220697,3.53125,3.2026639617063952,9,0.0,2.121320343559643,3,0.9979818344716921,2,0.42121176958711604,2,0.47092907485988483,1,0.3360107525161235,3,0.6082431071696207,3,0.7288689868556626,1,0.24593468841898236,3,0.6444552588389371,2,0.39015092199748014,3,0.6652370423996586,3,0.6927039119836264,4,0.9498514315067824,0.17677669529663687,0.447889315243931,0.421211769587116,0.1767766952966369,0.0,0.8437499736328133,0.7499999765625008,0.49999998437500054,0.5312499833984381,0.4374999863281255,0.49999998437500054,0.21874999316406274,0.4062499873046879,0.4062499873046879,0.12499999609375013,0.1874999941406252,0.9999999687500011,0.2812499912109378,0.3749999882812504,0.9999999687500011,0.7187499775390632,0.8124999746093758,0.468749985351563,0.8124999746093758,0.3124999902343753,0.5312499833984381,0.3124999902343753,0.4062499873046879,0
PRV57599,1,3,1,1,0,2,1,1,2,102.0,393.0,0.0,0.0,11520.0,16329.482539260085,38988.0,854.4,893.5529083383927,2114.64,1326.0,3786.0,112.0,9.467965906526397,67.16769336071184,89.08418891170432,1,0.4472135954999579,1,0,0,0,0.2,1,0,0.0,0,0,0,0,0,0.0,0.0,2.2,1.3038404810405297,4,0.0,2.6832815729997477,1,0.447213595499958,0,0.0,1,0.447213595499958,1,0.4472135954999579,0,0.0,2,0.894427190999916,1,0.4472135954999579,0,0.0,0,0.0,2,0.8944271909999159,0,0.0,1,0.5477225575051662,0.0,0.0,0.0,0.0,0.0,0.799999840000032,0.599999880000024,0.599999880000024,0.599999880000024,0.399999920000016,0.399999920000016,0.199999960000008,0.599999880000024,0.399999920000016,0.399999920000016,0.199999960000008,0.99999980000004,0.199999960000008,0.0,0.99999980000004,0.799999840000032,0.99999980000004,0.599999880000024,0.199999960000008,0.0,0.399999920000016,0.0,0.599999880000024,0
PRV52964,10,91,1,14,31,9,1,1,4,298.24175824175825,2759.9999999999964,12.72897725769286,86.49999999999991,3666.153846153846,6806.1230225650925,20000.0,399.032967032967,740.7598118831089,2136.0,2956.4835164835163,16033.999999999982,802.967032967033,16.44512833938783,34.168377823408626,100.16700889801506,1,0.48919959047022843,1,1,0,0,0.14285714285714285,1,0,0.0,0,0,0,0,20,1.120879120879121,4.046494133705717,2.758241758241758,2.0994213982833956,9,1.2579418040663022,0.0,4,0.8610411961061685,2,0.34802775912751727,2,0.3821410028140739,3,0.49268148202976203,2,0.3480277591275172,1,0.17953950048508058,3,0.3721042037676253,3,0.6336128166831865,3,0.35907900097016116,4,0.7789978221006825,5,0.7695359589945049,3,0.7797811283037106,0.0,0.0,0.17953950048508058,0.0,0.0,0.7802197716459366,0.6923076846999155,0.7912087825141892,0.4285714238618525,0.5494505434126314,0.5164835108078735,0.25274724996981046,0.20879120649679994,0.43956043473010514,0.10989010868252629,0.05494505434126314,0.9999999890109892,0.1538461521555368,0.34065933691583145,0.9999999890109892,0.8131868042506945,0.9999999890109892,0.7802197716459366,0.5164835108078735,0.37362636952058936,0.5164835108078735,0.2747252717063157,0.5384615325443788,0
PRV51344,1,4,4,1,2,7,3,2,10,795.4545454545455,9840.0,258.782639575097,1068.0,2932.7272727272725,5336.999550734987,17705.2,388.3636363636364,746.55901550806,3033.12,2906.6666666666665,25215.2,759.6969696969697,14.144685214635718,31.915126625598905,100.16700889801506,1,0.5075192189225523,1,1,0,1,0.15151515151515152,1,0,0.24230584229877994,1,0,0,0,20,2.1818181818181817,5.9237580209617855,2.393939393939394,2.0606339124677437,9,0.0,0.0,2,0.5607084263625253,3,0.5222329678670936,4,0.8012773892638271,1,0.24230584229877997,1,0.2919371040605711,1,0.24230584229877994,3,0.618527087180309,2,0.5167644091319125,1,0.24230584229877997,2,0.5740604972870494,2,0.6139168831315354,4,0.8539125638299665,0.0,0.5222329678670936,0.17407765595569785,0.0,0.0,0.6969696758494038,0.5151514995408637,0.45454544077135034,0.42424241138659363,0.30303029384756686,0.33333332323232356,0.3939393820018369,0.42424241138659363,0.15151514692378343,0.21212120569329682,0.09090908815427007,0.9999999696969707,0.12121211753902675,0.36363635261708027,0.969696940312214,0.7575757346189171,0.9393939109274573,0.2424242350780535,0.42424241138659363,0.42424241138659363,0.33333332323232356,0.2727272644628102,0.2727272644628102,0
PRV51611,1,5,2,2,2,3,1,1,4,347.5,2229.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3863.75,16349.199999999999,1143.75,11.481056638202592,53.08418891170431,92.58590006844626,1,0.3535533905932738,1,1,0,0,0.125,1,0,0.0,0,0,0,0,20,2.5,7.071067811865475,1.5,1.0690449676496976,3,0.0,0.0,1,0.46291004988627577,0,0.0,0,0.0,3,1.0606601717798212,0,0.0,0,0.0,1,0.46291004988627577,0,0.0,0,0.0,1,0.5175491695067657,0,0.0,2,0.7440238091428449,0.0,0.0,0.3535533905932738,0.0,0.0,0.8749998906250137,0.6249999218750099,0.7499999062500118,0.24999996875000394,0.12499998437500197,0.12499998437500197,0.24999996875000394,0.12499998437500197,0.0,0.0,0.0,0.9999998750000157,0.3749999531250059,0.3749999531250059,0.9999998750000157,0.7499999062500118,0.9999998750000157,0.4999999375000079,0.24999996875000394,0.0,0.3749999531250059,0.0,0.3749999531250059,0
PRV55295,3,36,3,7,19,11,1,1,1,231.5909090909091,2690.999999999997,22.585030320244275,100.0,4321.022727272727,9385.995441947496,42556.499999999956,412.6363636363636,783.8439643842182,2739.4199999999973,2238.181818181818,14590.0,531.4772727272727,13.945640874764539,27.915126625598905,94.839151266256,1,0.4944836767609948,1,1,0,1,0.18181818181818182,1,0,0.0,0,0,1,0,20,1.7159090909090908,4.7098548276340395,2.4204545454545454,1.7922027216839298,9,0.0,0.0,2,0.5976923578647696,2,0.3845229372055712,3,0.522732951675117,2,0.3403775026424634,2,0.2586032735340944,2,0.27783872546276045,1,0.25350211613320417,2,0.48326216461587,2,0.395738796938459,2,0.6432675209026769,3,0.7227277656195951,3,0.7257036364970748,0.0,0.1825026302039178,0.0,0.0,0.0,0.7954545364152894,0.7727272639462811,0.5113636305526861,0.38636363197314055,0.23863636092458682,0.3749999957386364,0.340909087035124,0.3636363595041323,0.340909087035124,0.11363636234504133,0.07954545364152894,0.9999999886363637,0.21590908845557855,0.3977272682076447,0.9999999886363637,0.8295454451188018,0.9999999886363637,0.9999999886363637,0.3977272682076447,0.32954545080061987,0.45454544938016533,0.20454545222107443,0.4999999943181819,0
PRV52804,1,1,1,1,0,1,1,1,1,36000.0,36000.0,0.0,1068.0,36130.0,0.0,36130.0,1068.0,0.0,1068.0,500.0,500.0,110.0,0.0,84.41889117043121,84.41889117043121,1,0.0,1,0,0,0,0.0,0,0,0.0,1,0,0,13,13,13.0,0.0,4.0,0.0,4,0.0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.9999990000010001,0.9999990000010001,0.0,0.9999990000010001,0.9999990000010001,0.9999990000010001,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0
PRV54666,1,3,1,2,1,3,2,1,3,2262.0,9822.0,469.18311990096146,1048.44,2000.0,4472.13595499958,9800.0,213.6,477.62411999395505,1046.6399999999999,746.0,1491.8,392.0,10.418719491275588,58.33538672142368,87.50444900752909,1,0.4472135954999579,1,0,0,0,0.0,0,0,0.447213595499958,1,0,0,0,10,2.0,4.472135954999579,3.6,3.2093613071762426,9,0.0,0.0,4,1.7888543819998317,2,0.894427190999916,1,0.447213595499958,1,0.5477225575051661,1,0.447213595499958,0,0.0,0,0.0,0,0.0,0,0.0,2,0.8944271909999159,2,0.8944271909999159,2,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.799999840000032,0.799999840000032,0.799999840000032,0.399999920000016,0.399999920000016,0.599999880000024,0.599999880000024,0.399999920000016,0.199999960000008,0.0,0.0,0.99999980000004,0.399999920000016,0.599999880000024,0.99999980000004,0.599999880000024,0.799999840000032,0.399999920000016,1.199999760000048,0.399999920000016,0.599999880000024,0.0,0.599999880000024,0
PRV57433,3,5,15,3,3,12,17,3,17,2021.4285714285713,18965.000000000004,449.8144858001026,1068.0,5968.714285714285,12210.86946558639,51200.0,534.0,847.9911812502892,3204.0,1485.2857142857142,6855.1,328.2857142857143,10.911314522778952,27.67145790554415,84.75290896646133,1,0.5036101551853349,1,1,0,0,0.15714285714285714,1,0,0.4229444261101447,1,0,1,0,21,1.4714285714285715,3.3696059571436865,3.6142857142857143,3.089453106440428,10,0.0,0.0,6,1.1938420327546866,2,0.4142892839140852,3,0.6670288871045122,2,0.40082730181453113,3,0.5721269024845658,2,0.4902781565677318,3,0.46758265619318135,6,0.9852956172723744,2,0.42684261382531336,3,0.7359449074708635,3,0.6718227115047406,3,0.8747670497362985,0.203997320649802,0.2892125383512003,0.20399732064980203,0.0,0.0,0.6714285618367348,0.7142857040816328,0.5999999914285715,0.44285713653061237,0.3857142802040817,0.3285714238775511,0.34285713795918377,0.21428571122448986,0.19999999714285718,0.1285714267346939,0.11428571265306126,0.9999999857142859,0.29999999571428576,0.3285714238775511,0.5428571351020409,0.6428571336734695,0.7714285604081634,0.21428571122448986,0.7714285604081634,0.4285714224489797,0.5999999914285715,0.414285708367347,0.457142850612245,0
PRV51786,2,4,0,0,1,2,1,1,2,56.0,89.6,31.304951684997057,68.6,0.0,0.0,0.0,0.0,0.0,0.0,490.0,969.4,520.0,6.166975138186538,60.167008898015055,74.42026009582477,1,0.5477225575051661,1,0,1,0,0.0,0,0,0.0,0,0,0,0,14,2.8,6.260990336999411,1.4,0.5477225575051661,2,0.0,0.0,3,1.3416407864998738,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.894427190999916,1,0.4472135954999579,1,0.4472135954999579,0,0.0,1,0.447213595499958,0.0,0.0,0.0,0.0,0.0,0.799999840000032,0.799999840000032,0.199999960000008,0.199999960000008,0.599999880000024,0.0,0.399999920000016,0.0,0.0,0.399999920000016,0.0,0.99999980000004,0.0,0.199999960000008,0.99999980000004,0.799999840000032,0.99999980000004,0.599999880000024,0.599999880000024,0.0,0.199999960000008,0.399999920000016,0.199999960000008,0
